context,market_exchange_hits,valuation_hits,lexical_overlap_score,p_market_exchange,p_valuation,model_ambiguity,close_reading_score
"In consequence of them, however, the price of
      labor must always be higher than it otherwise would have been in the
      actual state of the demand; and this enhancement of price, together with
      the profit of those who advance it, must always be finally paid by the
      landlords and consumers.",paid,labor,2,0.4581202253666433,0.5418797746333567,0.9162404507332866,3.8324809014665733
"In consequence of them, however, the price of
      labor must always be higher than it otherwise would have been in the
      actual state of the demand; and this enhancement of price, together with
      the profit of those who advance it, must always be finally paid by the
      landlords and consumers.",paid,labor,2,0.4581202253666433,0.5418797746333567,0.9162404507332866,3.8324809014665733
"In 1554, by the 1st and 2nd of Philip and Mary, and in 1558, by the 1st of
      Elizabeth, the exportation of wheat was in the same manner prohibited,
      whenever the price of the quarter should exceed six shillings and
      eightpence, which did not then contain two penny worth more silver than
      the same nominal sum does at present.",shillings,worth,2,0.5420950489706291,0.45790495102937084,0.9158099020587418,3.8316198041174836
"That high price, indeed, was
      extremely disadvantageous to the merchants who had any money to pay in
      foreign countries.",pay,money,2,0.5426963860221704,0.4573036139778296,0.9146072279556592,3.8292144559113184
"In Europe, the qualification necessary to entitle a proprietor to
      vote at their general courts was raised, from five hundred pounds, the
      original price of a share in the stock of the company, to a thousand
      pounds.",pounds,raised,2,0.5435221277316056,0.45647787226839437,0.9129557445367888,3.8259114890735777
"So much land would come to market, that it could no
      longer sell at a monopoly price.",sell,market,2,0.4560970874735353,0.5439029125264647,0.9121941749470706,3.824388349894141
"When the plantation indigo was worth three-fourths of the
      price of the best French indigo, it was, by this act, entitled to a bounty
      of 6d. the pound.",pound,worth,2,0.5448378866130681,0.45516211338693197,0.9103242267738638,3.8206484535477276
"I am sure, the East-India Company finds it not; for whereas they do only buy their provisions in Hampshire, The East-India Trade hath not endeared the materials which serve to make Ships Essex, Kent, and Berkshire, in all which places they now may have both Timber, Planks, Sheathing boards, Trenalls, and the like, both for goodness and price, as cheap (yea better cheap) than they have been this fifteen years; and likewise in all that course of time their Books do plainly show that those wares have never varied much; for if they have risen any small matter in one year they have fallen as much the next.",east,provisions,2,0.547113785583182,0.45288621441681803,0.905772428833636,3.811544857667272
"Yellow Pearl, is not worth half the price of the East India brown Pearl, albeit they be a little helped to make them whiter, for the Proverb is true, Quod natura dedit, nemo tollere potest; but if they be yellow accidentally, than they will become very fair by the remedy following.",east,worth,2,0.5476476006817859,0.4523523993182142,0.9047047986364283,3.8094095972728566
"As either by their Banckes, when the Banckiers will for their occasions giue a greater price for mony then the Proclamation suffereth, and then it is called Banck gelt: or else by slacke paymasters, that for their owne aduantage in the raising of Money, will pretend not to make present payment of their debts, vnlesse you take their Money at a higher rate, then either the Proclamation, or the Banck Money.",payment,money,2,0.5480262242338105,0.4519737757661894,0.9039475515323789,3.807895103064758
"To furnish their need of money that tarry the selling of their wares in any contract, until they make them come to their price.",selling,money,2,0.5520366719945877,0.44796332800541233,0.8959266560108246,3.791853312021649
